CustomerID,Frequency,Monetary,PurchaseQty,ReturnMonetary,ReturnQty,ReturnRate,Recency,Cluster
16928.0,17.0,2781.5,2114.0,66.1,20.0,0.00937207122774133,80.0,0
16048.0,2.0,243.69,144.0,12.75,1.0,0.006896551724137931,373.0,0
16274.0,1.0,357.95,155.0,0.0,0.0,0.0,373.0,0
14496.0,2.0,538.8100000000001,159.0,0.0,0.0,0.0,312.0,0
14696.0,7.0,2070.97,1630.0,7.98,4.0,0.0024479804161566705,4.0,0
16539.0,4.0,1388.81,477.0,0.0,0.0,0.0,3.0,0
17025.0,3.0,357.77,235.0,0.0,0.0,0.0,61.0,0
13777.0,33.0,25748.35,12897.0,228.81,93.0,0.007159353348729792,1.0,0
17690.0,15.0,4748.45,1773.0,9.5,6.0,0.003372681281618887,30.0,0
12947.0,6.0,1407.29,1165.0,196.7,8.0,0.0068201193520886615,144.0,0
17460.0,6.0,452.63000000000005,236.0,169.8,60.0,0.20270270270270271,94.0,-1
18229.0,20.0,7276.900000000001,2488.0,0.0,0.0,0.0,12.0,0
14142.0,1.0,311.81,313.0,0.0,0.0,0.0,373.0,0
17069.0,9.0,2655.2200000000003,1506.0,54.480000000000004,24.0,0.01568627450980392,28.0,0
13065.0,1.0,205.86,74.0,0.0,0.0,0.0,373.0,0
14606.0,93.0,11713.85,6224.0,442.8,246.0,0.03802163833075734,1.0,-1
16835.0,2.0,180.85,61.0,0.0,0.0,0.0,128.0,0
15235.0,12.0,2247.51,1324.0,0.0,0.0,0.0,218.0,0
13576.0,18.0,6703.3,2646.0,14.040000000000001,6.0,0.0022624434389140274,10.0,0
18011.0,1.0,102.78999999999999,71.0,0.0,0.0,0.0,373.0,0
13090.0,14.0,8689.39,2263.0,221.43,69.0,0.029588336192109776,9.0,0
15694.0,14.0,6423.599999999999,1677.0,55.800000000000004,12.0,0.007104795737122558,1.0,0
14741.0,6.0,1400.34,841.0,0.0,0.0,0.0,12.0,0
13715.0,5.0,1053.9399999999998,563.0,25.4,8.0,0.014010507880910683,281.0,0
14092.0,14.0,4063.1,2066.0,13.81,5.0,0.0024142926122646064,8.0,0
17732.0,1.0,303.97,93.0,0.0,0.0,0.0,373.0,0
12855.0,1.0,38.1,30.0,0.0,0.0,0.0,373.0,0
15752.0,7.0,2628.9300000000003,1978.0,8.45,5.0,0.0025214321734745334,40.0,0
17855.0,1.0,208.97,197.0,0.0,0.0,0.0,373.0,0
14047.0,5.0,1290.0100000000002,381.0,18.6,4.0,0.01038961038961039,9.0,0
17925.0,1.0,244.08,72.0,0.0,0.0,0.0,373.0,0
13941.0,5.0,4912.41,2364.0,200.55,57.0,0.023543990086741014,22.0,0
17017.0,20.0,8574.11,6673.0,120.15,60.0,0.008911332244170504,3.0,0
14135.0,15.0,4690.31,3850.0,0.0,0.0,0.0,2.0,0
13108.0,1.0,350.06,298.0,0.0,0.0,0.0,373.0,0
12471.0,30.0,18740.92,8212.0,1083.1299999999999,247.0,0.029199668991606573,2.0,0
15601.0,14.0,6745.360000000001,4983.0,31.2,5.0,0.0010024057738572574,11.0,0
13418.0,18.0,5845.4400000000005,3918.0,281.98999999999995,79.0,0.019764823617713284,12.0,0
14766.0,6.0,2423.0699999999997,1349.0,50.3,26.0,0.01890909090909091,8.0,0
15658.0,5.0,958.9000000000001,242.0,65.2,10.0,0.03968253968253968,190.0,0
14388.0,8.0,3172.04,1941.0,40.8,8.0,0.004104669061056952,10.0,0
14901.0,9.0,1414.99,661.0,6.3,2.0,0.0030165912518853697,11.0,0
18041.0,21.0,4161.14,3819.0,22.25,9.0,0.0023510971786833857,12.0,0
15955.0,14.0,4389.81,2135.0,26.45,11.0,0.005125815470643057,24.0,0
15070.0,1.0,106.2,36.0,0.0,0.0,0.0,373.0,0
16244.0,2.0,1522.75,855.0,0.0,0.0,0.0,212.0,0
15111.0,3.0,1567.48,710.0,0.0,0.0,0.0,29.0,0
14390.0,9.0,4592.469999999999,2136.0,60.35,11.0,0.005123428039124359,10.0,0
16546.0,2.0,-95.93000000000006,549.0,883.08,852.0,0.6081370449678801,291.0,-1
15260.0,7.0,1780.77,885.0,30.0,24.0,0.026402640264026403,100.0,0
13305.0,10.0,2000.86,1232.0,0.0,0.0,0.0,4.0,0
14491.0,2.0,340.93,139.0,0.0,0.0,0.0,175.0,0
14060.0,19.0,6135.38,5386.0,5.04,12.0,0.002223045572434235,5.0,0
15923.0,1.0,127.08,122.0,0.0,0.0,0.0,373.0,0
16752.0,1.0,207.5,54.0,0.0,0.0,0.0,373.0,0
17287.0,7.0,1064.11,559.0,0.0,0.0,0.0,26.0,0
15363.0,1.0,318.05,144.0,7.95,1.0,0.006896551724137931,373.0,0
12915.0,2.0,363.65,93.0,0.0,0.0,0.0,149.0,0
15544.0,9.0,3542.51,3109.0,4.199999999999999,4.0,0.00128493414712496,9.0,0
15738.0,16.0,4788.77,2982.0,23.65,15.0,0.005005005005005005,19.0,0
16042.0,5.0,1147.37,755.0,49.9,10.0,0.013071895424836602,22.0,0
17381.0,29.0,20272.43,25649.0,3.18,3.0,0.0001169499454233588,9.0,0
15827.0,14.0,1641.48,882.0,194.61,40.0,0.04338394793926247,73.0,0
14180.0,25.0,4640.77,719.0,107.75,9.0,0.012362637362637362,11.0,0
13117.0,8.0,984.91,945.0,0.0,0.0,0.0,22.0,0
16916.0,2.0,576.26,440.0,0.0,0.0,0.0,24.0,0
17964.0,2.0,471.7,301.0,0.0,0.0,0.0,32.0,0
14466.0,7.0,2272.4,1006.0,0.0,0.0,0.0,29.0,0
17235.0,2.0,550.06,224.0,0.0,0.0,0.0,25.0,0
16510.0,1.0,248.1,92.0,0.0,0.0,0.0,372.0,0
17802.0,3.0,1251.84,752.0,33.2,9.0,0.011826544021024968,82.0,0
15107.0,6.0,247.66,170.0,71.84,8.0,0.0449438202247191,311.0,-1
17976.0,1.0,353.19,106.0,0.0,0.0,0.0,372.0,0
14449.0,4.0,907.1,757.0,0.0,0.0,0.0,19.0,0
15838.0,19.0,33350.76,18368.0,292.32,9361.0,0.3375888059432363,11.0,-1
16781.0,1.0,294.65,113.0,16.599999999999998,2.0,0.017391304347826087,372.0,0
17547.0,0.0,-11.8,0.0,11.8,4.0,0.0,365.0,1
13491.0,10.0,1215.82,903.0,0.0,0.0,0.0,52.0,0
16186.0,12.0,3991.94,3020.0,15.0,12.0,0.00395778364116095,23.0,0
17685.0,7.0,3191.53,1956.0,0.0,0.0,0.0,17.0,0
17581.0,25.0,10736.11,5927.0,308.93,66.0,0.01101284832304355,1.0,0
15732.0,2.0,294.12,215.0,0.0,0.0,0.0,212.0,0
13138.0,6.0,962.39,473.0,0.0,0.0,0.0,22.0,0
15823.0,1.0,-840.76,1.0,855.76,284.0,0.9964912280701754,372.0,-1
17567.0,8.0,4012.5599999999995,2632.0,318.92,204.0,0.07193229901269393,7.0,-1
15061.0,48.0,54228.74,28920.0,305.4,330.0,0.011282051282051283,4.0,-1
16203.0,4.0,589.15,262.0,3.75,1.0,0.0038022813688212928,59.0,0
15640.0,15.0,12433.34,6607.0,82.32,35.0,0.005269497139415839,4.0,0
15574.0,4.0,702.25,349.0,0.0,0.0,0.0,178.0,0
16770.0,5.0,744.9,464.0,25.200000000000003,12.0,0.025210084033613446,58.0,0
17838.0,5.0,2312.7000000000003,1879.0,466.6,458.0,0.19597774925117672,27.0,-1
17228.0,8.0,1906.09,1532.0,0.0,0.0,0.0,16.0,0
14829.0,4.0,644.65,452.0,52.9,38.0,0.07755102040816327,29.0,0
17412.0,7.0,1258.06,738.0,0.0,0.0,0.0,3.0,0
14031.0,19.0,14634.640000000001,5788.0,2652.22,418.0,0.06735417338059942,7.0,-1
14775.0,3.0,1011.9,1174.0,0.0,0.0,0.0,58.0,0
12971.0,86.0,10930.26,9289.0,259.65,86.0,0.009173333333333334,4.0,-1
15834.0,4.0,2084.9,965.0,148.85,4.0,0.0041279669762641896,70.0,0
17659.0,12.0,2954.75,1525.0,44.709999999999994,39.0,0.024936061381074168,17.0,0
15299.0,7.0,3787.09,2948.0,719.92,8.0,0.0027063599458728013,67.0,0
15646.0,3.0,425.14000000000004,394.0,22.5,6.0,0.015,158.0,0
13958.0,0.0,-102.45,0.0,102.45,23.0,0.0,365.0,1
14443.0,4.0,1400.88,938.0,19.32,7.0,0.007407407407407408,54.0,0
14156.0,55.0,113384.14,57885.0,3995.4900000000002,860.0,0.014639543790960934,10.0,-1
16995.0,0.0,-1.25,0.0,1.25,1.0,0.0,365.0,1
13402.0,2.0,621.23,479.0,0.0,0.0,0.0,127.0,0
18168.0,6.0,1133.64,594.0,36.3,9.0,0.014925373134328358,176.0,0
17757.0,30.0,5585.49,3320.0,19.8,4.0,0.0012033694344163659,1.0,0
14625.0,2.0,848.48,335.0,51.15,5.0,0.014705882352941176,196.0,0
13011.0,1.0,50.550000000000004,13.0,0.0,0.0,0.0,372.0,0
13798.0,57.0,36351.42,23948.0,802.43,434.0,0.017800016405545075,1.0,-1
15384.0,2.0,635.76,596.0,6.65,3.0,0.005008347245409015,170.0,0
14264.0,2.0,319.47,70.0,14.5,4.0,0.05405405405405406,155.0,0
13295.0,1.0,197.95000000000002,82.0,3.25,1.0,0.012048192771084338,360.0,0
16754.0,1.0,2002.4,4280.0,0.0,0.0,0.0,372.0,0
16634.0,2.0,217.9,82.0,0.0,0.0,0.0,223.0,0
18239.0,5.0,1561.6100000000001,795.0,0.0,0.0,0.0,219.0,0
14576.0,1.0,35.400000000000006,12.0,0.0,0.0,0.0,372.0,0
13145.0,4.0,614.77,145.0,3.75,3.0,0.02027027027027027,40.0,0
14395.0,9.0,3471.91,1693.0,35.8,4.0,0.002357100766057749,2.0,0
14865.0,2.0,52.2,108.0,0.0,0.0,0.0,7.0,0
15093.0,6.0,4410.14,3760.0,186.87999999999997,27.0,0.007129654079746501,18.0,0
12738.0,1.0,155.35,148.0,0.0,0.0,0.0,372.0,0
16150.0,5.0,1906.07,1047.0,146.95,43.0,0.03944954128440367,43.0,0
17552.0,4.0,909.9599999999999,719.0,20.45,11.0,0.015068493150684932,60.0,0
14236.0,2.0,490.86,310.0,0.0,0.0,0.0,81.0,0
17961.0,39.0,1296.44,560.0,0.0,0.0,0.0,21.0,-1
14573.0,9.0,1603.72,544.0,49.699999999999996,6.0,0.01090909090909091,180.0,0
17135.0,7.0,1139.73,1224.0,0.0,0.0,0.0,16.0,0
17396.0,8.0,7330.8,2005.0,0.0,0.0,0.0,39.0,0
14213.0,0.0,-1192.2,0.0,1192.2,244.0,0.0,365.0,1
12967.0,2.0,1194.75,438.0,466.15,195.0,0.3080568720379147,358.0,-1
12686.0,1.0,89.14,107.0,0.0,0.0,0.0,372.0,0
14679.0,0.0,-2.55,0.0,2.55,1.0,0.0,365.0,1
15240.0,5.0,1685.57,1369.0,21.0,8.0,0.005809731299927378,45.0,0
18225.0,12.0,5361.0199999999995,3244.0,148.1,38.0,0.01157830591102986,3.0,0
13370.0,1.0,721.32,343.0,33.55,7.0,0.02,372.0,0
16883.0,2.0,276.73,104.0,0.0,0.0,0.0,187.0,0
13520.0,6.0,3487.75,1649.0,136.6,7.0,0.004227053140096618,59.0,0
12841.0,25.0,3876.4,2757.0,145.95000000000002,74.0,0.026139173436948077,5.0,0
16905.0,7.0,3085.48,1408.0,16.95,1.0,0.0007097232079489,5.0,0
12427.0,3.0,708.37,533.0,117.42999999999999,297.0,0.3578313253012048,22.0,-1
17967.0,1.0,123.07,80.0,0.0,0.0,0.0,372.0,0
16891.0,5.0,809.7,283.0,0.0,0.0,0.0,2.0,0
14589.0,1.0,39.75,5.0,0.0,0.0,0.0,372.0,0
14680.0,16.0,26932.34,13476.0,1821.77,1002.0,0.0692084542063821,25.0,-1
17884.0,4.0,717.45,854.0,0.0,0.0,0.0,4.0,0
12557.0,5.0,11990.960000000001,4384.0,0.0,0.0,0.0,16.0,0
14083.0,9.0,1018.43,732.0,0.0,0.0,0.0,4.0,0
13013.0,13.0,4786.990000000001,2224.0,23.95,7.0,0.0031376064545047063,1.0,0
14210.0,6.0,1900.89,760.0,4.95,1.0,0.001314060446780552,106.0,0
16477.0,7.0,2494.46,1415.0,0.0,0.0,0.0,64.0,0
12600.0,10.0,2581.04,774.0,18.0,1.0,0.0012903225806451613,29.0,0
16013.0,47.0,33366.25,15536.0,3764.35,1691.0,0.09815986532768328,4.0,-1
17949.0,45.0,52750.840000000004,30546.0,5759.64,2975.0,0.0887503356105128,1.0,-1
12779.0,8.0,3868.7000000000003,2024.0,112.66,28.0,0.01364522417153996,38.0,0
16926.0,1.0,230.25,35.0,0.0,0.0,0.0,371.0,0
17787.0,4.0,1865.19,910.0,0.0,0.0,0.0,153.0,0
12682.0,31.0,12288.22,5575.0,0.0,0.0,0.0,4.0,0
14723.0,6.0,1158.3,695.0,0.0,0.0,0.0,10.0,0
17954.0,12.0,2295.37,2234.0,37.349999999999994,5.0,0.0022331397945511387,5.0,0
17819.0,7.0,3661.0699999999997,1031.0,43.8,4.0,0.003864734299516908,72.0,0
12712.0,13.0,4241.63,1062.0,154.5,18.0,0.016666666666666666,29.0,0
15373.0,12.0,2213.1099999999997,500.0,202.79999999999998,24.0,0.04580152671755725,8.0,0
16140.0,2.0,703.77,730.0,21.41,3.0,0.004092769440654843,66.0,0
17198.0,3.0,692.22,357.0,0.0,0.0,0.0,24.0,0
17238.0,17.0,3744.65,1822.0,0.0,0.0,0.0,3.0,0
12793.0,2.0,545.48,295.0,0.0,0.0,0.0,335.0,0
15769.0,26.0,51823.72,29672.0,4429.0,2012.0,0.0635020830703194,7.0,-1
14396.0,2.0,487.99,225.0,0.0,0.0,0.0,65.0,0
14898.0,6.0,1228.32,1020.0,75.2,12.0,0.011627906976744186,23.0,0
12725.0,1.0,427.8,164.0,0.0,0.0,0.0,371.0,0
16725.0,7.0,775.0699999999999,294.0,5.95,1.0,0.003389830508474576,302.0,0
12395.0,12.0,2998.28,2118.0,20.35,5.0,0.0023551577955723034,19.0,0
16455.0,7.0,1841.18,988.0,0.0,0.0,0.0,64.0,0
13081.0,11.0,27964.48,19160.0,372.9,139.0,0.007202445722576299,12.0,0
15545.0,2.0,292.71999999999997,163.0,0.0,0.0,0.0,54.0,0
17243.0,26.0,8628.550000000001,3370.0,48.3,8.0,0.002368265245707519,1.0,0
15465.0,18.0,6945.0199999999995,1257.0,409.59999999999997,40.0,0.03084040092521203,20.0,0
15708.0,7.0,3329.7200000000003,1267.0,34.519999999999996,9.0,0.007053291536050157,41.0,0
13089.0,97.0,57385.880000000005,31070.0,1439.95,283.0,0.00902624948170829,3.0,-1
16033.0,20.0,8727.609999999999,3539.0,88.79,23.0,0.006457046603032005,6.0,0
13838.0,4.0,691.73,263.0,0.0,0.0,0.0,6.0,0
15351.0,7.0,1862.14,753.0,97.97,21.0,0.027131782945736434,12.0,0
18055.0,10.0,6752.14,2455.0,32.050000000000004,5.0,0.0020325203252032522,7.0,0
15038.0,6.0,665.59,217.0,39.9,30.0,0.1214574898785425,59.0,-1
18109.0,26.0,7925.320000000001,4237.0,127.65,18.0,0.004230317273795535,2.0,0
13069.0,24.0,3717.8199999999997,5885.0,718.3,419.0,0.06646573604060914,1.0,0
16241.0,13.0,2607.87,1453.0,0.0,0.0,0.0,10.0,0
14800.0,12.0,4236.34,3655.0,103.4,21.0,0.005712731229597388,48.0,0
16839.0,34.0,15357.779999999999,8975.0,1236.57,505.0,0.05327004219409283,9.0,-1
16168.0,27.0,3770.6,1892.0,17.0,4.0,0.002109704641350211,11.0,0
16931.0,21.0,4604.22,3158.0,0.0,0.0,0.0,5.0,0
16814.0,21.0,6500.6,2769.0,8.5,1.0,0.00036101083032490973,14.0,0
13269.0,15.0,5315.92,3514.0,30.31,5.0,0.0014208581983518045,1.0,0
14813.0,2.0,155.43,67.0,0.0,0.0,0.0,370.0,0
12567.0,10.0,9114.94,4305.0,286.34000000000003,216.0,0.047777040477770406,23.0,0
17062.0,4.0,534.47,430.0,3.9,2.0,0.004629629629629629,314.0,0
15332.0,4.0,1661.06,652.0,0.0,0.0,0.0,366.0,0
14810.0,11.0,2087.88,1016.0,0.0,0.0,0.0,41.0,0
16353.0,23.0,6675.71,2006.0,0.0,0.0,0.0,4.0,0
18118.0,26.0,5595.7699999999995,2882.0,58.05,5.0,0.0017319016279875303,11.0,0
13831.0,6.0,2202.99,745.0,0.0,0.0,0.0,16.0,0
13506.0,2.0,452.82,324.0,5.7,3.0,0.009174311926605505,316.0,0
17796.0,4.0,697.9,178.0,0.0,0.0,0.0,40.0,0
15716.0,4.0,1118.81,744.0,0.0,0.0,0.0,146.0,0
18156.0,2.0,734.94,301.0,0.0,0.0,0.0,13.0,0
15221.0,1.0,114.10000000000002,43.0,289.15,18.0,0.29508196721311475,366.0,-1
16983.0,7.0,1920.2,1379.0,11.049999999999999,13.0,0.009339080459770116,13.0,0
17059.0,5.0,3095.04,1855.0,0.0,0.0,0.0,30.0,0
16327.0,6.0,3844.22,2571.0,0.0,0.0,0.0,14.0,0
17211.0,8.0,2299.67,1323.0,17.55,13.0,0.009730538922155689,27.0,0
17026.0,2.0,154.82999999999998,97.0,0.0,0.0,0.0,185.0,0
15570.0,12.0,4109.97,2067.0,55.55,9.0,0.004335260115606936,7.0,0
15880.0,1.0,313.28000000000003,211.0,30.0,24.0,0.10212765957446808,369.0,0
16718.0,1.0,623.75,413.0,0.0,0.0,0.0,369.0,0
15808.0,4.0,3724.7700000000004,1343.0,10.2,2.0,0.001486988847583643,306.0,0
17858.0,12.0,5155.66,2706.0,0.0,0.0,0.0,6.0,0
16393.0,13.0,2941.05,1576.0,105.16000000000001,47.0,0.02895871842267406,2.0,0
14161.0,3.0,1110.52,455.0,0.0,0.0,0.0,216.0,0
17863.0,6.0,3160.0,2638.0,0.0,0.0,0.0,59.0,0
16411.0,2.0,214.65,132.0,0.0,0.0,0.0,19.0,0
16402.0,2.0,299.6,149.0,0.0,0.0,0.0,265.0,0
15023.0,11.0,6763.16,2871.0,39.6,8.0,0.0027787426189649182,3.0,0
17402.0,13.0,2633.85,701.0,0.0,0.0,0.0,5.0,0
15426.0,5.0,1429.9,674.0,17.49,11.0,0.016058394160583942,19.0,0
12647.0,12.0,3669.92,1432.0,52.9,12.0,0.008310249307479225,22.0,0
15894.0,2.0,263.55,168.0,0.0,0.0,0.0,253.0,0
15867.0,15.0,3797.79,2054.0,14.85,2.0,0.0009727626459143969,5.0,0
14506.0,5.0,2012.17,730.0,0.0,0.0,0.0,17.0,0
15555.0,16.0,4758.2,4439.0,46.97,29.0,0.006490599820948971,12.0,0
13034.0,2.0,642.77,369.0,0.0,0.0,0.0,55.0,0
15889.0,2.0,446.87,215.0,0.0,0.0,0.0,157.0,0
15953.0,8.0,1634.53,892.0,24.849999999999998,7.0,0.00778642936596218,15.0,0
16143.0,6.0,2419.84,919.0,5.1,2.0,0.002171552660152009,3.0,0
12720.0,25.0,5713.28,4672.0,68.45,18.0,0.003837953091684435,3.0,0
16422.0,51.0,33805.69,33704.0,878.71,1112.0,0.031939338235294115,17.0,-1
12747.0,11.0,4196.01,1275.0,0.0,0.0,0.0,2.0,0
15502.0,12.0,5541.46,4236.0,4843.47,413.0,0.0888363088836309,16.0,-1
12763.0,2.0,494.08,316.0,0.0,0.0,0.0,138.0,0
14081.0,2.0,904.67,596.0,29.849999999999998,3.0,0.005008347245409015,302.0,0
17965.0,14.0,2622.57,1556.0,0.0,0.0,0.0,38.0,0
14404.0,6.0,1434.72,839.0,39.6,8.0,0.009445100354191263,34.0,0
13579.0,2.0,467.04,176.0,0.0,0.0,0.0,15.0,0
13174.0,3.0,2817.03,1395.0,0.0,0.0,0.0,16.0,0
15987.0,7.0,1451.28,1556.0,0.0,0.0,0.0,12.0,0
17677.0,30.0,16219.22,9775.0,144.01,50.0,0.005089058524173028,2.0,0
13652.0,3.0,1095.08,578.0,0.0,0.0,0.0,46.0,0
12586.0,1.0,179.94000000000003,79.0,17.0,2.0,0.024691358024691357,17.0,0
17428.0,28.0,17078.449999999997,9474.0,178.4,39.0,0.004099653106275623,1.0,0
16161.0,19.0,5352.97,2599.0,222.59,93.0,0.034546805349182766,2.0,0
16858.0,1.0,345.89000000000004,91.0,29.8,8.0,0.08080808080808081,369.0,0
18219.0,10.0,2019.77,885.0,50.0,2.0,0.002254791431792559,3.0,0
14293.0,4.0,1046.56,709.0,0.0,0.0,0.0,3.0,0
14748.0,5.0,1311.79,1223.0,103.96000000000001,31.0,0.024720893141945772,29.0,0
16638.0,10.0,1676.47,1255.0,4.25,1.0,0.0007961783439490446,23.0,0
17674.0,2.0,551.04,672.0,0.0,0.0,0.0,74.0,0
12808.0,3.0,483.65000000000003,188.0,0.0,0.0,0.0,37.0,0
13094.0,12.0,1708.8600000000001,1716.0,218.46,174.0,0.09206349206349207,21.0,-1
15899.0,1.0,56.25,39.0,0.0,0.0,0.0,369.0,0
12708.0,10.0,2616.3199999999997,1307.0,96.59,37.0,0.027529761904761904,30.0,0
15898.0,5.0,1384.68,570.0,4.2,2.0,0.0034965034965034965,1.0,0
17691.0,2.0,290.40000000000003,134.0,0.0,0.0,0.0,358.0,0
17227.0,6.0,939.32,741.0,0.0,0.0,0.0,19.0,0
15039.0,47.0,19786.44,9209.0,128.0,18.0,0.0019507965752682346,10.0,0
15919.0,2.0,639.89,545.0,0.0,0.0,0.0,20.0,0
13497.0,2.0,321.05,163.0,27.0,4.0,0.023952095808383235,283.0,0
